"","avgScore15","avgFG15","avgTP15","avgFT15","avgRB15","avgASS15","avgTO15","avgSTL15","avgBL15","avgPF15","GP15"
"86",79.3548387096774,27.2903225806452,9.96774193548387,14.8064516129032,50.3548387096774,12.6774193548387,11,6.29032258064516,4.61290322580645,18.1612903225806,1
"107",70.7096774193548,24.1935483870968,5.83870967741935,16.4838709677419,41.3548387096774,13.1612903225806,12.6451612903226,7.74193548387097,4.90322580645161,20.1935483870968,2
"108",68.34375,22.75,5.625,17.21875,40.71875,12.59375,12.75,5.59375,4.65625,18.40625,1
"109",70.625,25.4375,4.6875,15.0625,45.28125,13.21875,10.6875,8.90625,4.25,18.4375,2
"111",78.2121212121212,28.2121212121212,7.12121212121212,14.6666666666667,62.6060606060606,16.2121212121212,10.6060606060606,6.06060606060606,3.27272727272727,17.1515151515152,4
"114",67.1515151515152,22.8181818181818,5.66666666666667,15.8484848484848,19.3030303030303,10.6060606060606,14.2121212121212,6.66666666666667,4.09090909090909,21.5454545454545,2
"117",63.1111111111111,22.037037037037,4.66666666666667,14.3703703703704,45.7777777777778,12.5555555555556,11.5555555555556,6.66666666666667,4.51851851851852,15.8888888888889,1
"131",77.4848484848485,27.2424242424242,9.33333333333333,13.6666666666667,32.3333333333333,14.030303030303,11.4848484848485,5.06060606060606,3.18181818181818,17.5757575757576,1
"134",69.40625,23.6875,5.65625,16.375,27.90625,14.375,11.28125,6.59375,4.6875,15.875,2
"135",78.3636363636364,27.7575757575758,7.78787878787879,15.0606060606061,37.7272727272727,16.1818181818182,11.030303030303,6.33333333333333,3.75757575757576,15.5151515151515,1
"142",71.2058823529412,24.1764705882353,5.82352941176471,17.0294117647059,53.6470588235294,13.2647058823529,12.7941176470588,6.52941176470588,5.02941176470588,17.6176470588235,2
"146",74.9117647058823,25.9705882352941,5.44117647058824,17.5294117647059,58.9411764705882,14.7058823529412,10.6176470588235,6.55882352941176,6.88235294117647,17.0294117647059,5
"148",73.6451612903226,26.4516129032258,7.93548387096774,12.8064516129032,34.1290322580645,15.3870967741935,10.9354838709677,5.45161290322581,2.58064516129032,15.8064516129032,1
"157",69.21875,24.46875,5.65625,14.625,51.5,11.6875,11.8125,8.3125,5.5,17.71875,4
"161",73.6875,27.125,5.75,13.6875,43.25,15.6875,14.625,7.34375,6.1875,15.8125,1
"164",69.875,22.90625,6.53125,17.53125,38.625,13.90625,14.5,8.09375,2.78125,22.90625,1
"168",69.4848484848485,22.4545454545455,7.3030303030303,17.2727272727273,51.6666666666667,10.9090909090909,12.030303030303,4.84848484848485,4.21212121212121,16.5454545454545,2
"177",71.8823529411765,26.5,7.52941176470588,11.3529411764706,43.0294117647059,17.1176470588235,11.6176470588235,5.32352941176471,4.55882352941176,18.5588235294118,5
"179",72.625,24.625,6.46875,16.90625,39,12.8125,11.34375,6.59375,3.6875,19.5625,2
"195",63.9333333333333,22,6.93333333333333,13,31.9333333333333,9.43333333333333,9.86666666666667,4.53333333333333,3.7,15.2,1
"201",70.3939393939394,24.8484848484848,6.63636363636364,14.0606060606061,38.1818181818182,11.6060606060606,10.5151515151515,3.96969696969697,5.3030303030303,17.6363636363636,3
"208",67.9677419354839,23.5806451612903,4.67741935483871,16.1290322580645,36.8064516129032,11.7741935483871,13.8709677419355,6.32258064516129,3.64516129032258,16.1290322580645,1
"214",77.9142857142857,29.1142857142857,4.77142857142857,14.9142857142857,47.0857142857143,17.7428571428571,12.6857142857143,6.65714285714286,4.4,19.2857142857143,3
"216",73.9354838709677,24.8064516129032,8.70967741935484,15.6129032258065,35,13.4193548387097,12.1935483870968,6.09677419354839,3.93548387096774,16.5806451612903,1
"218",68.5882352941177,23.8529411764706,5.88235294117647,15,35.3235294117647,14.2647058823529,13.7352941176471,5.32352941176471,3.79411764705882,14.2352941176471,1
"220",65.3636363636364,22.2727272727273,7.33333333333333,13.4848484848485,46.2121212121212,11.9393939393939,10.4848484848485,5.93939393939394,2.48484848484848,14.3636363636364,2
"223",78.8235294117647,27.7941176470588,8.26470588235294,14.9705882352941,45.7058823529412,15.1176470588235,9.38235294117647,6.88235294117647,3.55882352941176,14.2058823529412,4
"226",75.8181818181818,27.7575757575758,6.81818181818182,13.4848484848485,29.9090909090909,15.4242424242424,11.3030303030303,7.78787878787879,5.09090909090909,16.030303030303,2
"228",71.9375,25.5625,6.75,14.0625,47.84375,12.5,12.125,6.90625,5.03125,16.40625,3
"229",66.5333333333333,22.3666666666667,6.86666666666667,14.9333333333333,31.6333333333333,11.3,12,7.76666666666667,5,19.2666666666667,1
"232",75,27.1212121212121,7.36363636363636,13.3939393939394,48.1818181818182,13.9393939393939,11.6666666666667,5.63636363636364,4.24242424242424,18.5151515151515,2
"244",70.2121212121212,24.4848484848485,4.87878787878788,16.3636363636364,40.3939393939394,14.0909090909091,11.8484848484848,7.21212121212121,4.66666666666667,18.3939393939394,1
"245",70,24.3030303030303,5.78787878787879,15.6060606060606,38.5151515151515,14.9090909090909,13.0909090909091,5.45454545454545,5.33333333333333,18.9090909090909,1
"252",69,24.3030303030303,6.39393939393939,14,31.4848484848485,12.2424242424242,13.7575757575758,8.54545454545454,2.93939393939394,18.5454545454545,2
"261",61.4848484848485,22.1212121212121,5.18181818181818,12.0606060606061,8.84848484848485,10.4242424242424,11.3636363636364,6.66666666666667,4.96969696969697,14.4848484848485,2
"272",78.9666666666667,27.1333333333333,7.6,17.1,34.6333333333333,17.6666666666667,13.8333333333333,7.23333333333333,3.36666666666667,21.6666666666667,1
"274",69.40625,24.65625,4.21875,15.875,48.4375,15.5625,12.4375,6.78125,4.03125,16.28125,1
"285",70.4838709677419,25.0645161290323,6.09677419354839,14.258064516129,45.4193548387097,12.3548387096774,10.6129032258065,7.48387096774194,6.58064516129032,17.5483870967742,1
"300",67.9393939393939,23.6060606060606,6.24242424242424,14.4848484848485,38.8787878787879,13.1818181818182,12.7272727272727,3.75757575757576,7.87878787878788,16.1515151515152,1
"311",68.1764705882353,23.3529411764706,5.29411764705882,16.1764705882353,21.2647058823529,10.8823529411765,13.0882352941176,6.14705882352941,3.11764705882353,17.3529411764706,1
"312",68.0909090909091,23.6969696969697,5.48484848484848,15.2121212121212,38.4545454545455,14.1515151515152,13.7575757575758,6.57575757575758,5.24242424242424,17.8787878787879,2
"314",66.8064516129032,24.4516129032258,6.35483870967742,11.5483870967742,43.9354838709677,13.8064516129032,11.6129032258065,5.61290322580645,4.70967741935484,17.258064516129,1
"317",72,25.7272727272727,6.21212121212121,14.3333333333333,37.2727272727273,13.9090909090909,11.8787878787879,6.84848484848485,3.72727272727273,17.8787878787879,3
"328",71.6774193548387,24.3548387096774,7.70967741935484,15.258064516129,45.5161290322581,14.0645161290323,11.2258064516129,5.80645161290323,5.09677419354839,16.9677419354839,3
"333",72.4857142857143,24.9142857142857,8.08571428571429,14.5714285714286,51.9428571428571,12.6285714285714,10.6571428571429,9.65714285714286,4.31428571428571,19.2285714285714,1
"334",68.4,24.0666666666667,6.8,13.4666666666667,50.2,12.3666666666667,12.1333333333333,5.63333333333333,4.36666666666667,16.6333333333333,1
"337",76.2647058823529,25.3235294117647,9,16.6176470588235,51.2058823529412,15.9117647058824,10.8529411764706,7.79411764705882,4.02941176470588,16.5882352941176,2
"338",65.34375,23.78125,5.0625,12.71875,48.65625,12.90625,9.5,5.59375,4.28125,14.25,2
"352",73.9375,25.40625,6.65625,16.46875,47.96875,14.53125,13.0625,10.9375,2.84375,23.34375,3
"355",68.5806451612903,24.1612903225806,6.90322580645161,13.3548387096774,53.6129032258064,13.6451612903226,9.35483870967742,7.06451612903226,3.7741935483871,16.6129032258065,3
"358",71.8823529411765,25.2941176470588,6.97058823529412,14.3235294117647,37.7941176470588,12.7058823529412,7.41176470588235,4.52941176470588,3.5,12.0294117647059,6
"359",65.875,23.15625,6.21875,13.34375,43.3125,13.125,10.75,6.40625,2.5625,17.03125,1
"361",61.4375,21.0625,5.90625,13.40625,10.375,14.03125,11.1875,5.53125,2.875,13.90625,1
"362",73.5588235294118,26.0294117647059,6.29411764705882,15.2058823529412,34.5588235294118,16.3823529411765,12.0882352941176,6.08823529411765,2.85294117647059,18.0588235294118,3
