"","avgScore11","avgFG11","avgTP11","avgFT11","avgRB11","avgASS11","avgTO11","avgSTL11","avgBL11","avgPF11","GP11"
"157",75.3529411764706,27.2647058823529,8.79411764705882,12.0294117647059,51.7058823529412,17.4705882352941,13.0294117647059,9.20588235294118,4.94117647058824,19.2058823529412,1
"166",76.0882352941177,26.6176470588235,5.26470588235294,17.5882352941176,25.5882352941176,15.8235294117647,11.9705882352941,7.17647058823529,3.61764705882353,16.8823529411765,3
"172",72.0294117647059,25.4411764705882,6,15.1470588235294,50.6764705882353,14.5882352941176,15.2941176470588,8.52941176470588,5.35294117647059,20.2352941176471,1
"176",65.5,23.5,8.125,10.375,35.3125,13.40625,10.15625,4.6875,2.0625,16.78125,2
"177",68.125,23.8125,6.3125,14.1875,24.78125,14.875,13.3125,6.3125,4.96875,18.84375,1
"181",80.84375,28.875,7.09375,16,39.96875,16.21875,12.53125,9.71875,4.96875,20.59375,1
"187",68.8709677419355,24.0967741935484,5.93548387096774,14.741935483871,42.0967741935484,12.1290322580645,15.0645161290323,8.45161290322581,3.25806451612903,19.1935483870968,2
"194",71.0344827586207,22.4827586206897,7.96551724137931,18.1034482758621,42.5172413793103,11.5862068965517,14.4827586206897,5.79310344827586,1.89655172413793,19.448275862069,1
"214",76.6666666666667,27.9090909090909,5.24242424242424,15.6060606060606,57.7575757575758,15.3333333333333,13.5151515151515,6.12121212121212,5.33333333333333,16.2424242424242,4
"223",76,25.09375,8.09375,17.71875,31.90625,16.71875,10.6875,4.59375,3.6875,15.03125,2
"224",85.0909090909091,29.8787878787879,8,17.3333333333333,20.7878787878788,16.0909090909091,13.6666666666667,6.15151515151515,5.45454545454545,18.6060606060606,1
"226",77.0882352941177,27.4411764705882,7.38235294117647,14.8235294117647,59.1470588235294,15.6176470588235,10.1764705882353,7.17647058823529,3.32352941176471,14.2647058823529,3
"230",65.8484848484848,23.8484848484848,4.87878787878788,13.2727272727273,50.969696969697,14.4545454545455,12.3939393939394,6.81818181818182,4.36363636363636,14.7272727272727,1
"236",63.030303030303,22.4545454545455,6.3030303030303,11.8181818181818,32.7272727272727,12.1515151515152,10.5454545454545,4.45454545454545,2.48484848484848,15.6666666666667,1
"238",74.0625,26.09375,5.875,16,53.09375,17.375,11.65625,4.8125,3.4375,18,2
"243",69.5,24.4333333333333,6.13333333333333,14.5,51.8333333333333,13.2666666666667,12.3,5.83333333333333,4.16666666666667,17.6,1
"245",72.65625,25.6875,6.9375,14.34375,49.09375,15.8125,10.34375,6.28125,4.125,18.03125,2
"250",70.1764705882353,24.9411764705882,7.85294117647059,12.4411764705882,37.5588235294118,14.9705882352941,10.6764705882353,6.11764705882353,4.11764705882353,16.0882352941176,3
"261",71.03125,26.09375,5.78125,13.0625,46.625,13.21875,11.03125,6.1875,4.71875,15.1875,3
"264",67.8620689655172,23.1379310344828,6.96551724137931,14.6206896551724,34.1724137931034,14,14.3103448275862,7.20689655172414,4.17241379310345,19.6896551724138,1
"285",70.0625,24.375,4.25,17.0625,42.71875,12.75,12.4375,8,2.8125,18.875,1
"289",61.3939393939394,21.0909090909091,5.81818181818182,13.3939393939394,42.9090909090909,11.3333333333333,15.0606060606061,7.66666666666667,4.60606060606061,19.4848484848485,1
"293",73.6060606060606,26.8787878787879,6.36363636363636,13.4848484848485,35.0909090909091,16.3030303030303,12.1212121212121,8.75757575757576,6.81818181818182,15.3636363636364,2
"296",70.9375,25.59375,6.09375,13.65625,49.78125,15.25,10.78125,6.9375,4.6875,15.9375,2
"297",70.6363636363636,24.9090909090909,5.21212121212121,15.6060606060606,38.5151515151515,13.1212121212121,13.2121212121212,7.45454545454545,3.66666666666667,19.6666666666667,1
"300",74.9117647058823,26.4705882352941,5.70588235294118,16.2647058823529,49.7058823529412,13.4705882352941,11.8235294117647,5.82352941176471,4.91176470588235,17.2058823529412,2
"301",68.6129032258064,22.9677419354839,5.35483870967742,17.3225806451613,34.2903225806452,13.3870967741935,13.0645161290323,6.51612903225806,1.58064516129032,18.5161290322581,1
"312",68.9,24.6,7.56666666666667,12.1333333333333,31.8666666666667,13.6666666666667,12.2666666666667,5.33333333333333,3.13333333333333,16.8,1
"317",69.96875,24.53125,5.1875,15.71875,44.1875,14.625,14.84375,5.4375,5.78125,17.5,2
"321",71.7931034482759,25.2413793103448,4.86206896551724,16.448275862069,35.3448275862069,14,15.2068965517241,8.96551724137931,4.37931034482759,19.6551724137931,2
"324",71.90625,25.65625,5.53125,15.0625,46.8125,15.53125,12.65625,8.125,3.78125,19.34375,1
"325",66.8484848484848,24.1818181818182,6.15151515151515,12.3333333333333,37.5151515151515,12.0606060606061,11.3636363636364,5.96969696969697,2.96969696969697,17.2424242424242,1
"327",70.4827586206897,23.4827586206897,7.13793103448276,16.3793103448276,40.4137931034483,12.5862068965517,13.4827586206897,6.79310344827586,2.37931034482759,19.7586206896552,2
"329",71.28125,24.375,5.84375,16.6875,58.96875,14.46875,11.8125,4.84375,3.25,17.25,1
"333",71.5294117647059,24.2647058823529,8.17647058823529,14.8235294117647,42.5882352941176,14.2058823529412,11.5588235294118,8.52941176470588,3.67647058823529,18.2352941176471,6
"335",76.2121212121212,25,7.78787878787879,18.4242424242424,47.8787878787879,13.3939393939394,13.1515151515152,5.27272727272727,4.84848484848485,16.3030303030303,1
"337",72.71875,24.28125,6.34375,17.8125,42.40625,13.75,11.96875,6.34375,3.75,17.46875,1
"349",83.5151515151515,30.3636363636364,8.81818181818182,13.969696969697,48,17.1515151515152,12.3636363636364,6.72727272727273,5.33333333333333,20.2727272727273,2
"352",69.5483870967742,23.6774193548387,6.25806451612903,15.9354838709677,43.741935483871,15.0645161290323,12.0967741935484,4.61290322580645,4.29032258064516,17.8709677419355,2
"358",68.1935483870968,23.8709677419355,8.06451612903226,12.3870967741935,40.8064516129032,13.1612903225806,7.38709677419355,3.45161290322581,3.16129032258065,15.0645161290323,3
"359",73.8181818181818,26.0909090909091,5.84848484848485,15.7878787878788,32.8787878787879,14.3939393939394,11.8484848484848,6.75757575757576,2.48484848484848,19.2121212121212,1
"362",72.6129032258064,24.6129032258065,5.51612903225806,17.8709677419355,51.4193548387097,13.3225806451613,11.9677419354839,5.51612903225806,3.09677419354839,17.1612903225806,1
