"","avgScore03","avgFG03","avgTP03","avgFT03","avgRB03","avgASS03","avgTO03","avgSTL03","avgBL03","avgPF03","GP03"
"81",81.9666666666667,27.3666666666667,7.33333333333333,19.9,43.1333333333333,13.8333333333333,14.0333333333333,8.5,5.13333333333333,21.2666666666667,3
"90",79.7037037037037,28.0740740740741,5.22222222222222,18.3333333333333,47.4444444444444,14.037037037037,18.7407407407407,10.7037037037037,5.25925925925926,19.5185185185185,1
"96",75.9032258064516,26.9354838709677,8.67741935483871,13.3548387096774,53.0645161290323,16.4193548387097,13.3870967741935,7.7741935483871,4.09677419354839,16.9032258064516,2
"111",77.0645161290323,26.0645161290323,7.16129032258065,17.7741935483871,35.7741935483871,15.741935483871,14.5483870967742,6.80645161290323,3.51612903225806,18.6451612903226,2
"121",69.3448275862069,24.2068965517241,5.31034482758621,15.6206896551724,55.4827586206897,15.4137931034483,13.9310344827586,7.96551724137931,4.48275862068965,18.3793103448276,1
"128",75.4333333333333,27.1,7.43333333333333,13.8,49.7,18.2666666666667,13.1666666666667,7,3.1,19.1333333333333,2
"131",70.53125,23.4375,7.53125,16.125,46.15625,13.8125,11.5,4.4375,5.34375,18.0625,2
"137",71.25,24.4375,6.5,15.875,35.65625,13.375,15.90625,8.1875,1.8125,19.34375,1
"142",81.3333333333333,30.2333333333333,4.8,16.0666666666667,55.7333333333333,16.7333333333333,14.9,10.1333333333333,4.9,16.7,6
"146",77.53125,28.46875,5.90625,14.6875,61.6875,16.1875,14.0625,7.8125,5.09375,17.375,4
"157",81.8333333333333,27.9666666666667,8.43333333333333,17.4666666666667,57.8333333333333,16.6,13.3666666666667,7.2,4.73333333333333,22.6666666666667,2
"161",73.2258064516129,26.8064516129032,6.74193548387097,12.8709677419355,39.4838709677419,16.3870967741935,13.8709677419355,8,4.16129032258065,16.3548387096774,1
"164",76.1724137931034,25.9310344827586,5.51724137931035,18.7931034482759,54.551724137931,13.8620689655172,14.2068965517241,9.17241379310345,3.89655172413793,21.9310344827586,1
"166",78.3928571428571,27.2142857142857,5.78571428571429,18.1785714285714,50.3928571428571,16.3214285714286,13.5714285714286,6,3.64285714285714,18.6428571428571,5
"168",80.7857142857143,29.4285714285714,6.75,15.1785714285714,47.5714285714286,18.8928571428571,14.1071428571429,10.8928571428571,6.60714285714286,19,3
"172",74.5172413793103,26.2758620689655,7,14.9655172413793,55.2068965517241,16.6206896551724,13.7931034482759,7.37931034482759,5.06896551724138,18.7586206896552,1
"177",67.2258064516129,23.0322580645161,4.90322580645161,16.258064516129,37.9354838709677,13.6129032258065,14.5483870967742,6.38709677419355,3.70967741935484,20.0322580645161,4
"180",70.1666666666667,26.3333333333333,5.56666666666667,11.9333333333333,37.3666666666667,14.5,15.6333333333333,8.73333333333333,3.73333333333333,15.9,1
"181",71.7741935483871,26.1612903225806,7.48387096774194,11.9677419354839,45.1290322580645,13.741935483871,13.6129032258065,5.70967741935484,4.32258064516129,16.8709677419355,2
"201",72.4,24.3333333333333,7.96666666666667,15.7666666666667,28.8666666666667,14.6666666666667,14.2,7.76666666666667,3.06666666666667,18.6666666666667,1
"223",80.0967741935484,27.2258064516129,8.29032258064516,17.3548387096774,43.1935483870968,16.9032258064516,12.7741935483871,7.45161290322581,5.64516129032258,16.2258064516129,3
"228",71.1666666666667,25.2666666666667,7.46666666666667,13.1666666666667,54.2666666666667,14.1666666666667,11.8,6.93333333333333,3.76666666666667,18.6,4
"229",68.7241379310345,24.6551724137931,4.86206896551724,14.551724137931,35.8965517241379,12.2413793103448,14.6551724137931,8.79310344827586,5.58620689655172,20.1379310344828,2
"232",82.21875,28.59375,9,16.03125,31.4375,17.46875,15.21875,8.03125,2.78125,20.9375,1
"235",70.1851851851852,24,9,13.1851851851852,47.3703703703704,14.8518518518519,13,7.18518518518519,2.14814814814815,17.7777777777778,1
"238",74.6,26.8666666666667,6.36666666666667,14.5,44.4333333333333,17.7666666666667,15.1,8.06666666666667,4.1,17.9666666666667,3
"245",71.75,23.75,5.10714285714286,19.1428571428571,42.7142857142857,12.25,13.8214285714286,7.17857142857143,2.92857142857143,19.8214285714286,2
"254",72.8,24.8,5.16666666666667,18.0333333333333,27.1666666666667,10.2666666666667,19.4666666666667,8,2.9,20.7333333333333,1
"256",74.5333333333333,27.3666666666667,6.1,13.7,47.1,13.5666666666667,12.5,7.96666666666667,3.2,19.3333333333333,1
"258",71.7777777777778,24.2962962962963,6.48148148148148,16.7037037037037,55.2592592592593,15.5925925925926,15.7037037037037,7.81481481481481,5.59259259259259,19.5925925925926,1
"260",74.6785714285714,25.2142857142857,6.92857142857143,17.3214285714286,31.2142857142857,16.3928571428571,18.1785714285714,5.39285714285714,3.42857142857143,20.1428571428571,1
"286",70.6206896551724,24.2413793103448,8.03448275862069,14.1034482758621,53.7586206896552,14,12.9310344827586,7.20689655172414,5.55172413793103,18.7586206896552,1
"290",72.258064516129,25.6451612903226,6.93548387096774,14.0322580645161,51.6774193548387,14.6451612903226,14.3225806451613,5.51612903225806,3.35483870967742,18.5161290322581,2
"293",80.1034482758621,29.2413793103448,5.24137931034483,16.3793103448276,63.4137931034483,14.9655172413793,13.6206896551724,8.31034482758621,7.27586206896552,16.5862068965517,6
"300",78.8571428571429,28,5.85714285714286,17,55.0357142857143,14.5,13.4285714285714,6.39285714285714,3.85714285714286,20.3571428571429,5
"307",79.3666666666667,28.2333333333333,9.46666666666667,13.4333333333333,60.1,15.0666666666667,13.7333333333333,9.53333333333333,5.2,16.6,1
"309",73.5161290322581,26.3870967741935,6.64516129032258,14.0967741935484,48.3870967741936,14.7741935483871,14.3225806451613,7.58064516129032,5,17.3225806451613,2
"311",72.8,24.7333333333333,5.93333333333333,17.4,23.7333333333333,14.2,15.2333333333333,6.43333333333333,2.23333333333333,18.3,1
"321",71.2068965517241,24.3793103448276,6.48275862068965,15.9655172413793,31.1034482758621,13.0344827586207,16.2068965517241,7.06896551724138,3,19.1034482758621,2
"323",71.3666666666667,26.0333333333333,6.76666666666667,12.5333333333333,51.3333333333333,14.6666666666667,11.4666666666667,9.2,1.9,18.4333333333333,1
"328",66.7333333333333,23.1666666666667,7.16666666666667,13.2333333333333,45.0666666666667,13.2,12.7,4.66666666666667,3.76666666666667,20.1,2
"329",65.9666666666667,23.7,4.03333333333333,14.5333333333333,45.0666666666667,13.9,12.2333333333333,5.06666666666667,2,16.1,1
"336",67.7931034482759,24.8275862068966,5.27586206896552,12.8620689655172,36.1379310344828,14.2068965517241,14.0689655172414,6.86206896551724,2.96551724137931,15.8965517241379,1
"343",73.0967741935484,25.7096774193548,7.70967741935484,13.9677419354839,45.0967741935484,14.1935483870968,15.1612903225806,7.06451612903226,3.54838709677419,18.4516129032258,1
"347",75.5483870967742,27.2258064516129,7.03225806451613,14.0645161290323,40.0645161290323,16.0967741935484,14.9677419354839,7.51612903225806,2.80645161290323,17.5806451612903,1
"348",78.4137931034483,26.1379310344828,6.10344827586207,20.0344827586207,43.5172413793103,14.5862068965517,15.1034482758621,6.41379310344828,4.37931034482759,18.4827586206897,2
"351",74.2068965517241,24.6206896551724,6.10344827586207,18.8620689655172,47.8620689655172,14.2758620689655,12.448275862069,6.75862068965517,0.655172413793103,18.8620689655172,1
"354",77.1,27.2666666666667,7.76666666666667,14.8,37.6,17.1,14.8666666666667,8.8,3.6,20.1333333333333,1
"358",70.7241379310345,25.0344827586207,6.24137931034483,14.4137931034483,41.1034482758621,13.3103448275862,10.5172413793103,6.96551724137931,2.82758620689655,14.8275862068966,3
"362",78.2333333333333,26.8,6.43333333333333,18.2,56.4,16.4,13.0333333333333,5.46666666666667,3.03333333333333,15.7666666666667,2
