"","avgScore04","avgFG04","avgTP04","avgFT04","avgRB04","avgASS04","avgTO04","avgSTL04","avgBL04","avgPF04","GP04"
"157",73.2758620689655,24.551724137931,7.96551724137931,16.2068965517241,37.3103448275862,15.2413793103448,13.8965517241379,8.3448275862069,5.20689655172414,20.448275862069,1
"164",74.3448275862069,24.3793103448276,5.75862068965517,19.8275862068966,26.2413793103448,10.7931034482759,13,9.44827586206897,4.17241379310345,20.3103448275862,2
"168",77.3666666666667,28.0666666666667,5.13333333333333,16.1,27.3333333333333,14.0333333333333,15.1333333333333,8.73333333333333,6.76666666666667,19.5,2
"172",73.5714285714286,24.75,8.71428571428571,15.3571428571429,50.2142857142857,14.2857142857143,12.9285714285714,7.46428571428571,5.10714285714286,18.2142857142857,2
"177",71.448275862069,25,6.37931034482759,15.0689655172414,35.1034482758621,14.7241379310345,14.6206896551724,7.06896551724138,1.86206896551724,20.8275862068966,1
"180",77.1071428571429,27.3571428571429,6.46428571428571,15.9285714285714,53.8214285714286,13.6785714285714,15.4642857142857,9.17857142857143,4.5,16.25,2
"184",68.78125,22.9375,7.09375,15.8125,45.15625,13.8125,13.40625,7.65625,2.625,17.53125,1
"193",80.8,29.5333333333333,6.46666666666667,15.2666666666667,47.5,18.8333333333333,13.8,7.66666666666667,4.26666666666667,18.0666666666667,1
"201",73.3448275862069,24.6551724137931,8.3448275862069,15.6896551724138,39.7586206896552,14.8620689655172,13.7586206896552,6.96551724137931,2.3448275862069,18.5172413793103,2
"205",75.5,26.7666666666667,4.86666666666667,17.1,52.5,14.2333333333333,13,6.5,4.7,18.3,3
"214",83.0714285714286,29.6428571428571,6.5,17.2857142857143,44.4285714285714,18.3571428571429,15.6428571428571,9.60714285714286,4.21428571428571,18.5,2
"220",69.2068965517241,23.3103448275862,7.06896551724138,15.5172413793103,46.1724137931034,13,12.6551724137931,5.24137931034483,1.96551724137931,16.9655172413793,1
"229",78.2068965517241,28.8965517241379,4.82758620689655,15.5862068965517,55.4827586206897,16.0689655172414,13.448275862069,7.86206896551724,3.58620689655172,19.4137931034483,5
"234",69.1666666666667,23.2,5.9,16.8666666666667,47.5666666666667,14.3,14.1,5.83333333333333,3.2,16.9,2
"238",68.875,25.71875,4.1875,13.25,42.46875,15.0625,12.4375,5.875,4.90625,14.5,3
"243",62.5,22.3461538461538,6.03846153846154,11.7692307692308,34,13.1153846153846,13.5,6.65384615384615,3.26923076923077,18.1153846153846,1
"244",71.5,24.7857142857143,7.92857142857143,14,48.3928571428571,15.8928571428571,14.9285714285714,9.28571428571429,5.03571428571429,16.1071428571429,1
"250",64.53125,22.25,5.65625,14.375,42.65625,12.15625,13.0625,7.09375,4.375,18.6875,1
"256",71.2758620689655,26.3103448275862,5.96551724137931,12.6896551724138,58.2068965517241,14.1034482758621,12.0689655172414,10.2758620689655,3.10344827586207,19.3793103448276,1
"271",72.2857142857143,26.1071428571429,5.96428571428571,14.1071428571429,46.9285714285714,13.25,13.1428571428571,6.78571428571429,3.14285714285714,18.1071428571429,2
"276",70.9090909090909,25.1818181818182,6.78787878787879,13.7575757575758,31.3030303030303,14.8484848484848,13.2121212121212,8.93939393939394,5.24242424242424,18,1
"286",77.7857142857143,27.1785714285714,9.75,13.6785714285714,61.3571428571429,16.5357142857143,11.7142857142857,9.14285714285714,3.57142857142857,17.0357142857143,4
"290",73.9333333333333,26.5333333333333,5.2,15.6666666666667,44.4,16.3666666666667,13.9666666666667,6.36666666666667,4.43333333333333,17.2666666666667,2
"293",72.9285714285714,27.6785714285714,4.32142857142857,13.25,38.1071428571429,15.3571428571429,12.7857142857143,7.89285714285714,6.85714285714286,17.6428571428571,3
"300",77.1333333333333,27.6,6.8,15.1333333333333,47.9666666666667,13.8333333333333,11.8666666666667,6.96666666666667,3.9,19.4333333333333,3
"303",73.40625,27.125,3.6875,15.46875,34.59375,14.75,12.46875,8.25,3.53125,16.71875,2
"312",74.551724137931,27.551724137931,6.48275862068965,12.9655172413793,49.9655172413793,17.5862068965517,13.6206896551724,11.7586206896552,3.72413793103448,20.9310344827586,3
"316",70.5172413793103,25.5172413793103,7.44827586206897,12.0344827586207,36.7931034482759,16.6896551724138,15.1379310344828,8.82758620689655,4.82758620689655,18.1724137931034,1
"318",76.2692307692308,27.1923076923077,8.23076923076923,13.6538461538462,45.8461538461538,16.1153846153846,14.5384615384615,8.69230769230769,2.11538461538462,18.6538461538462,1
"327",72.4285714285714,24.2857142857143,7.03571428571429,16.8214285714286,43.6071428571429,12.6071428571429,17.1071428571429,6.89285714285714,2.78571428571429,19.8214285714286,1
"328",64.9032258064516,23.3225806451613,5.96774193548387,12.2903225806452,45.5806451612903,12.8064516129032,14.2258064516129,4.45161290322581,3.51612903225806,17.4838709677419,1
"331",75.4827586206897,25.6551724137931,6,18.1724137931034,40.0689655172414,16.2758620689655,13.551724137931,7,2.62068965517241,17.0689655172414,1
"333",70.8,26.0666666666667,6.56666666666667,12.1,43.5333333333333,13,16.4333333333333,6.73333333333333,3.86666666666667,17.5666666666667,1
"334",72.2758620689655,24.7586206896552,5.27586206896552,17.4827586206897,43,15.4137931034483,16.1724137931034,6.6551724137931,3.27586206896552,22.5172413793103,1
"335",73.8333333333333,25.7333333333333,7.8,14.5666666666667,35.2333333333333,16.6333333333333,12.7666666666667,7.56666666666667,3.5,17.8,3
"336",66.4,23.8333333333333,6.4,12.3333333333333,47.0333333333333,14.5666666666667,12.5666666666667,7,2.86666666666667,15.2666666666667,1
"344",79.2,27.4333333333333,7.16666666666667,17.1666666666667,60.8333333333333,15.4666666666667,13.3,8.76666666666667,2.73333333333333,19.3666666666667,1
"348",83.8214285714286,28.5,7.64285714285714,19.1785714285714,27.7857142857143,15.75,15.0357142857143,9.25,3.25,20.8214285714286,3
"349",81.4333333333333,28.5,6.5,17.9333333333333,40.3666666666667,16.0666666666667,15.2,7.33333333333333,2.86666666666667,21.2333333333333,1
"358",68.6333333333333,23.7333333333333,5.8,15.3666666666667,47.3666666666667,13.4,9.93333333333333,6.96666666666667,2.8,15.4,2
"362",70.4242424242424,24.5454545454545,7.60606060606061,13.7272727272727,47.5151515151515,13.4848484848485,12.5454545454545,7.03030303030303,2.24242424242424,16.6363636363636,4
